en,zh,BLEU,BERTSCORE_F1,BERTSCORE_P,BERTSCORE_R,EN_LEN
"When people think of Holmes,  they think of his nemesis being Professor Moriarty,  right, this criminal mastermind.",当人们想到福尔摩斯 就会想到他的对手莫里亚蒂教授 这个犯罪天才,0.0,0.3878628611564636,0.3600033223628998,0.42039600014686584,23
"But I've always preferred [Inspector] Lestrade,  who is the rat-faced head of Scotland Yard  who needs Holmes desperately,  needs Holmes' genius, but resents him.",但我一直更喜欢警探雷斯垂德 一副阴险面孔的苏格兰场头子 他非常需要福尔摩斯 需要他的智慧，但憎恨他,0.0,0.4210025370121002,0.3844940960407257,0.4651714563369751,37
"Oh, it's so familiar to me.",哦，我对这再熟悉不过了,0.12471116048742699,0.36410820484161377,0.31763848662376404,0.42650482058525085,9
"So Lestrade needs his help, resents him,  and sort of seethes with bitterness over the course of the mysteries.",雷斯垂德需要他的帮助，同时憎恨他 在神秘案件的侦破中，总是恼火又苦闷,0.0,0.3934571444988251,0.3548949956893921,0.4414209723472595,23
"But as they work together, something starts to change,  and finally in ""The Adventure of the Six Napoleons,""  once Holmes comes in, dazzles everybody with his solution,  Lestrade turns to Holmes and he says,  ""We're not jealous of you, Mr. Holmes.",但他们一起工作使得有些事开始改变 最终在“六个拿破仑”的案子中 福尔摩斯一登场，他的智慧就让所有人惊艳 雷斯垂德转向福尔摩斯对他说： “福尔摩斯先生，我们不嫉妒你，,0.12427280164767711,0.41759321093559265,0.3907889127731323,0.4483453035354614,57
"We're proud of you.""",我们为你骄傲。”,0.0,0.5247618556022644,0.5255969762802124,0.5239294171333313,7
And he says that there's not a man at Scotland Yard  who wouldn't want to shake Sherlock Holmes' hand.,还说，苏格兰场里没有人会不愿意 与福尔摩斯握手,0.0,0.5084090828895569,0.5430220365524292,0.4779442548751831,24
"It's one of the few times we see Holmes moved  in the mysteries, and I find it very moving,  this little scene, but it's also mysterious, right?",这是少数几次我们看到福尔摩斯 在探案时被感动，我也很受感动 这个情节也很神秘不是吗？,0.0,0.421252965927124,0.4827675521373749,0.37364310026168823,36
"It seems to treat jealousy  as a problem of geometry, not emotion.",这好像把嫉妒看做 一个几何问题，而不是情感,0.0,0.39655858278274536,0.3512980043888092,0.45520660281181335,15
"You know, one minute Holmes is on the other side from Lestrade.",这一分钟，福尔摩斯站在雷斯垂德对立面,1.3063150080561918,0.5568856596946716,0.614967405796051,0.5088284015655518,14
The next minute they're on the same side.,下一分钟他们站在同一边,0.0,0.5109893679618835,0.5133645534515381,0.5086359977722168,10
"Suddenly, Lestrade is letting himself  admire this mind that he's resented.",突然间，雷斯垂德允许自己 来仰慕这个他曾憎恶的人,0.0,0.40270403027534485,0.3405510485172272,0.49260854721069336,15
Could it be so simple though?,不过难道如此简单吗？,4.167251645138561,0.5639004111289978,0.5914247632026672,0.5388240218162537,7
"What if jealousy really is a matter of geometry,  just a matter of where we allow ourselves to stand  in relation to another?",如果嫉妒真的是一个几何问题改怎么办， 一个关于我们如何选择 与他人关系的立场的问题？,0.0,0.4090513586997986,0.36740419268608093,0.46134740114212036,27
"Well, maybe then we wouldn't have to resent  somebody's excellence.",或许到那时，我们不会再憎恨 某人的才华,0.0,0.39340394735336304,0.3311987519264221,0.48437923192977905,15
We could align ourselves with it.,我们会努力追赶,11.044795567078939,0.6555966138839722,0.642903208732605,0.6688013672828674,7
But I like contingency plans.,但我喜欢应急计划,0.0,0.5146225690841675,0.5109662413597107,0.5183317065238953,6
"So while we wait for that to happen,  let us remember that we have fiction for consolation.",所以当我们等待那一刻到来时 我们要记住，我们还有小说作为慰藉,0.0,0.41489100456237793,0.3687272369861603,0.47426819801330566,20
Fiction alone demystifies jealousy.,小说就已经将嫉妒阐明,0.0,0.5281575322151184,0.5325971841812134,0.5237912535667419,5
"Fiction alone domesticates it,  invites it to the table.",小说将嫉妒驯化 将它请上餐桌,0.0,0.3836846351623535,0.32081249356269836,0.4772064685821533,12
"And look who it gathers:  sweet Lestrade, terrifying Tom Ripley,  crazy Swann, Marcel Proust himself.",看看它把谁都叫来了： 可爱的雷斯垂德，可怕的汤姆·里普利 疯狂的斯万，还有马塞尔·普鲁斯特自己,0.0,0.4261619448661804,0.42030712962150574,0.4321821331977844,22
We are in excellent company.,我们有如此优秀的伙伴,0.0,0.5077232718467712,0.5484483242034912,0.4726281762123108,6
Thank you.,谢谢大家,0.0,0.5522270798683167,0.5831940770149231,0.5243829488754272,3
"So, we used to solve big problems.",我们曾经解决过一些大问题,6.429909146114914,0.6233417987823486,0.6681562066078186,0.5841610431671143,9
"On July 21st, 1969,  Buzz Aldrin climbed out of Apollo 11's lunar module  and descended onto the Sea of Tranquility.",1969年7月21日 巴兹•奥尔德林从阿波罗11号的登月舱里爬了出来 踏上了宁静海 (人类首次登上月球的区域）,0.0,0.3962084949016571,0.3752910792827606,0.4195953607559204,26
"Armstrong and Aldrin were alone,  but their presence on the moon's gray surface  was the culmination of a convulsive, collective effort.",当时只有阿姆斯特朗和奥尔特林二人 但他们在月球上的出现 是一系列呕心沥血努力的成果,0.12427280164767711,0.3893618881702423,0.356149822473526,0.42940524220466614,27
The Apollo program was the greatest  peacetime mobilization  in the history of the United States.,阿波罗计划是美国历史上 在和平时期的 最大的一次动员,0.12471116048742699,0.394116073846817,0.3296835422515869,0.4898513853549957,18
"To get to the moon, NASA spent  around 180 billion dollars in today's money,  or four percent of the federal budget.",为了登上月球，美国航空航天局 花掉了相当于今天1800亿美元的资金 是当时4%的联邦预算,0.0,0.37970197200775146,0.3342914581298828,0.43938910961151123,27
"Apollo employed around 400,000 people  and demanded the collaboration of 20,000  companies, universities and government agencies.",阿波罗雇佣了40万雇员 集合了2万家公司 大学和政府部门,0.0,0.40966400504112244,0.36250782012939453,0.4709232747554779,20
"People died, including the crew of Apollo 1.",有人牺牲了，包括阿波罗1号的船员,0.0,0.391719788312912,0.3559156656265259,0.43553322553634644,10
"But before the Apollo program ended,  24 men flew to the moon.",在阿波罗计划结束之前 24个人飞向过月球,0.0,0.3829371929168701,0.3348012864589691,0.4472388029098511,15
"Twelve walked on its surface, of whom Aldrin,  following the death of Armstrong last year,  is now the most senior.",12个人曾踏上月球表面 奥尔德林在阿姆斯特朗去年去世以后 成为了他们中年龄最大的一位,0.12340526446895762,0.38890063762664795,0.33810603618621826,0.45765548944473267,26
So why did they go?,那他们为什么要去月球？,4.513617516969122,0.5982688069343567,0.621311604976654,0.5768740773200989,6
"They didn't bring much back:  841 pounds of old rocks,  and something all 24 later emphasized --  a new sense of the smallness  and the fragility of our common home.",他们并没有带很多东西回来 841磅的古老岩石 和24位宇航员之后共同强调的 对我们共同家园地球的渺小 和脆弱的认知,0.0,0.3876652419567108,0.362953782081604,0.415987491607666,38
Why did they go? The cynical answer is they went  because President Kennedy wanted to show  the Soviets that his nation had the better rockets.,他们为什么要去？一个愤世嫉俗的答案是 因为肯尼迪总统要证明他们拥有 比苏联更好的火箭,0.0,0.3808148205280304,0.3458034098148346,0.42371445894241333,29
But Kennedy's own words at Rice University in 1962  provide a better clue.,但是肯尼迪1962年在莱斯大学的演说 提供了更好的线索,0.12340526446895762,0.39201608300209045,0.3290379047393799,0.4848090410232544,16
"John F. Kennedy: But why, some say, the moon?",（影片）肯尼迪：为什么？ 有人问为什么是月球？,0.0,0.4060085713863373,0.3765452206134796,0.44047415256500244,13
Why choose this as our goal?,为什么会选择它作为目标？,12.716571564598604,0.7176541686058044,0.7409234046936035,0.6958021521568298,7
"And they may well ask,  why climb the highest mountain?",他们同样会问 为什么要登上最高的山峰？,0.0,0.3754167854785919,0.3207979202270508,0.45245084166526794,13
"Why, 35 years ago, fly the Atlantic?",为什么，35年前要飞跃过大西洋？,0.53608458691994,0.3966617286205292,0.32748153805732727,0.502898633480072,10
Why does Rice play Texas?,为什么莱斯要同德克萨斯比赛（指大学橄榄球赛)?,1.2589193610827865,0.5558710694313049,0.5864040851593018,0.5283601880073547,6
We choose to go to the moon.,讲者：我们选择月球,4.923026124015933,0.6060605645179749,0.6183931827545166,0.594210147857666,8
We choose to go to the moon.,我们选择登上月球,5.815868174415823,0.6232180595397949,0.6330918073654175,0.6136475801467896,8
"We choose to go to the moon in this decade,  and do the other things,  not because they are easy, but because they are hard.",（鼓掌） 我们选择在这个十年登上月球 以及一些其他的事情 不是因为它们容易，而是因为它们困难。,0.0,0.40204593539237976,0.37024933099746704,0.4398168921470642,31
"Jason Pontin: To contemporaries,  Apollo wasn't only a victory of West over East  in the Cold War.",在当时 阿波罗计划不仅仅是西方对东方的 冷战胜利,0.15338722331393473,0.41433700919151306,0.3717525601387024,0.4679397940635681,23
"At the time, the strongest emotion  was of wonder  at the transcendent powers of technology.",在当时，最强烈的情绪 是惊讶于 科技的无穷力量,0.0,0.38443514704704285,0.31390810012817383,0.49583691358566284,19
They went because it was a big thing to do.,他们去了是因为这是一件大事,0.16241046162912467,0.4229222238063812,0.3381894528865814,0.5643087029457092,11
Landing on the moon occurred in the context  of a long series of technological triumphs.,登陆月球只是一连串 科技大胜利中的一件事,0.0,0.4965299665927887,0.5415287017822266,0.45843589305877686,17
